sample_id,version,pipeline,model,prompt_strategy,svc_label,issue_type
VeriCoding_VJ0081_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0081_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0081_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0084_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0082_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0082_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0082_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0082_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0082_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0087_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0085_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0085_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0085_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0085_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0085_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0088_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0088_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0092_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0092_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0094_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0096_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0096_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0096_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0096_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0096_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0098_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0105_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0105_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0105_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0107_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0111_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0111_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0111_vericoded,04.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VJ0112_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0112_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0113_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0113_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0113_vericoded,03.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VJ0114_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0118_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0118_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0118_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0118_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0118_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0119_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0119_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0119_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0126_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0126_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0126_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0126_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0129_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0129_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0129_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0129_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0131_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0131_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0131_vericoded,04.rs,p1,gpt-5.2,fewshot,0,code_spec_inconsistency
VeriCoding_VJ0132_vericoded,01.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VJ0132_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0134_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0134_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0134_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0134_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0134_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0153_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0159_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0159_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0159_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0159_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VJ0159_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0005_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0005_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0005_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0005_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0005_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0006_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0006_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0006_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0006_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0006_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0007_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0007_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0007_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0007_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0010_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0010_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0010_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0010_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0013_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0013_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0013_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0013_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0018_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0018_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0018_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0018_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0022_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0022_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0022_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0023_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0023_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0023_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0023_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0023_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0031_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0031_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0031_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0031_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0031_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0033_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0032_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0032_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0032_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0032_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0037_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0037_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0049_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0049_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VS0049_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0007_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0007_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0007_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0007_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0007_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0014_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0014_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0014_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0014_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0014_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0020_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0020_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0020_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0020_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0020_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0026_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0026_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0036_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0036_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0036_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0036_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0036_vericoded,04.rs,p1,gpt-5.2,fewshot,0,spec_mismatch;code_spec_inconsistency
VeriCoding_VT0037_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0037_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0043_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0043_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0047_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0048_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0048_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0048_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0048_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0053_vericoded,01.rs,p1,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
VeriCoding_VT0053_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0055_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0057_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0057_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0057_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0081_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0081_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0081_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0081_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0081_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0109_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0109_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0109_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0109_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0109_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0111_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0111_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0111_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0111_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0111_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0130_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0130_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0132_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0135_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0146_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0146_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0146_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0146_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0165_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0165_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0166_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0166_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0172_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0177_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0189_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0190_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0190_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0190_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0190_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0192_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0192_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0192_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0192_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0192_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0194_vericoded,00.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0194_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0194_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0194_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0199_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0199_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0209_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0209_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0219_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0219_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0219_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0219_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0219_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0242_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0242_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0242_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0262_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0262_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0262_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0278_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0278_vericoded,03.rs,p1,gpt-5.2,fewshot,0,spec_mismatch;code_spec_inconsistency
VeriCoding_VT0280_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0280_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0280_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0280_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0280_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0284_vericoded,01.rs,p1,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
VeriCoding_VT0287_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0287_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0293_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0293_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0293_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0293_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0332_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0332_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0332_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0332_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0334_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0334_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0335_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0335_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0357_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0376_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0376_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0376_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0377_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0377_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0377_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0377_vericoded,03.rs,p1,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0377_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0403_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0403_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0403_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0403_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0403_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0406_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0406_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0406_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0406_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0418_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0457_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0457_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0457_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0457_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0457_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0469_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0469_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0469_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0469_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0469_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0476_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0477_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0477_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0477_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0477_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0483_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0483_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0495_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0495_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0495_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0495_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0520_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0520_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0520_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0520_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0540_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0540_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0540_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0540_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,04.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0557_vericoded,00.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0557_vericoded,01.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0557_vericoded,02.rs,p1,gpt-5.2,fewshot,1,
VeriCoding_VT0557_vericoded,03.rs,p1,gpt-5.2,fewshot,1,
